抓取时间,第几次,航线,出发日期,航空公司,出发时间,到达时间,飞行时长_分钟,中转次数,价格_USD,本次最低价_USD
2026-05-09 19:13:58,107,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 17:10,2026-07-02 10:00,1730,1,857,624
2026-05-09 19:13:58,107,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-09 19:13:58,107,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-09 19:13:58,107,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-09 20:53:51,108,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-09 20:53:51,108,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-09 20:53:51,108,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-09 20:53:51,108,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-09 20:53:51,108,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-09 20:53:51,108,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 17:10,2026-07-02 10:00,1730,1,857,624
2026-05-09 20:53:51,108,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-09 20:53:51,108,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-09 20:53:51,108,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-09 21:54:03,109,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-09 21:54:03,109,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-09 21:54:03,109,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-09 21:54:03,109,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-09 21:54:03,109,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-09 21:54:03,109,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 17:10,2026-07-02 10:00,1730,1,857,624
2026-05-09 21:54:03,109,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-09 21:54:03,109,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-09 21:54:03,109,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-09 22:54:58,110,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-09 22:54:58,110,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-09 22:54:58,110,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-09 22:54:58,110,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-09 22:54:58,110,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-09 22:54:58,110,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 17:10,2026-07-02 10:00,1730,1,857,624
2026-05-09 22:54:58,110,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-09 22:54:58,110,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-09 22:54:58,110,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-09 23:56:10,111,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-09 23:56:10,111,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-09 23:56:10,111,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-09 23:56:10,111,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-09 23:56:10,111,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-09 23:56:10,111,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 17:10,2026-07-02 10:00,1730,1,857,624
2026-05-09 23:56:10,111,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-09 23:56:10,111,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-09 23:56:10,111,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-10 04:04:28,112,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-10 04:04:28,112,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-10 04:04:28,112,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-10 04:04:28,112,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-10 04:04:28,112,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-10 04:04:28,112,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 17:10,2026-07-02 10:00,1730,1,857,624
2026-05-10 04:04:28,112,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-10 04:04:28,112,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-10 04:04:28,112,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-10 07:28:03,113,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-10 07:28:03,113,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-10 07:28:03,113,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-10 07:28:03,113,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-10 07:28:03,113,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-10 07:28:03,113,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 17:10,2026-07-02 10:00,1730,1,857,624
2026-05-10 07:28:03,113,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-10 07:28:03,113,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-10 07:28:03,113,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-10 09:44:19,114,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-10 09:44:19,114,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-10 09:44:19,114,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-10 09:44:19,114,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-10 09:44:19,114,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-10 09:44:19,114,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 17:10,2026-07-02 10:00,1730,1,857,624
2026-05-10 09:44:19,114,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-10 09:44:19,114,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-10 09:44:19,114,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-10 11:04:19,115,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-10 11:04:19,115,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-10 11:04:19,115,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-10 11:04:19,115,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-10 11:04:19,115,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-10 11:04:19,115,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 17:10,2026-07-02 10:00,1730,1,857,624
2026-05-10 11:04:19,115,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-10 11:04:19,115,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-10 11:04:19,115,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-10 13:44:02,116,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-10 13:44:02,116,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-10 13:44:02,116,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-10 13:44:02,116,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-10 13:44:02,116,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-10 13:44:02,116,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 17:10,2026-07-02 10:00,1730,1,857,624
2026-05-10 13:44:02,116,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-10 13:44:02,116,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-10 13:44:02,116,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-10 15:00:27,117,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-10 15:00:27,117,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-10 15:00:27,117,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-10 15:00:27,117,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-10 15:00:27,117,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-10 15:00:27,117,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 10:40,2026-07-01 21:00,1340,1,935,624
2026-05-10 15:00:27,117,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-10 15:00:27,117,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-10 15:00:27,117,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-10 17:03:01,118,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-10 17:03:01,118,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-10 17:03:01,118,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-10 17:03:01,118,PEK→JFK,2026-07-01,Emirates,2026-07-01 07:25,2026-07-02 08:50,2245,1,763,624
2026-05-10 17:03:01,118,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-10 17:03:01,118,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-10 17:03:01,118,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 17:10,2026-07-02 10:00,1730,1,857,624
2026-05-10 17:03:01,118,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-10 17:03:01,118,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-10 17:03:01,118,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-10 19:14:55,119,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-10 19:14:55,119,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-10 19:14:55,119,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-10 19:14:55,119,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-10 19:14:55,119,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-10 19:14:55,119,PEK→JFK,2026-07-01,Korean Air,2026-07-01 01:30,2026-07-01 10:00,1230,1,1022,624
2026-05-10 19:14:55,119,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-10 19:14:55,119,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-10 19:14:55,119,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
2026-05-10 20:57:10,120,PEK→JFK,2026-07-01,Asiana Airlines,2026-07-01 15:30,2026-07-01 23:00,1170,1,624,624
2026-05-10 20:57:10,120,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 06:45,2026-07-01 17:55,1390,1,842,624
2026-05-10 20:57:10,120,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 10:00,2026-07-01 20:35,1355,1,1043,624
2026-05-10 20:57:10,120,PEK→JFK,2026-07-01,Turkish Airlines,2026-07-01 00:10,2026-07-01 10:55,1365,1,842,624
2026-05-10 20:57:10,120,PEK→JFK,2026-07-01,Emirates,2026-07-01 00:40,2026-07-01 14:25,1545,1,846,624
2026-05-10 20:57:10,120,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 03:15,2026-07-01 13:10,1315,1,1043,624
2026-05-10 20:57:10,120,PEK→JFK,2026-07-01,Cathay Pacific,2026-07-01 19:40,2026-07-02 06:00,1340,1,1043,624
2026-05-10 20:57:10,120,PEK→JFK,2026-07-01,Korean Air,2026-07-01 13:30,2026-07-01 21:00,1170,1,1321,624
